order_id,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,pickup_time,dropoff_time,driver_id,travel_time_minutes,distance_km,hour,weekday
order_501,16.97512265957763,119.0044356840837,17.89416029003464,121.05353709579757,2023-07-10 10:13:43,2023-07-10 19:10:04.816621,driver_20,536.36361035,240.2775281517878,10,0
order_502,17.348285446316932,120.30505108167294,16.30906902837738,118.1656325892032,2023-07-07 09:07:40,2023-07-07 16:08:34.336148,driver_10,420.90560246666666,255.38052050045204,9,4
order_503,12.915019404583772,119.88266445659696,13.151529942449688,118.44235329773952,2023-07-19 21:40:53,2023-07-20 00:59:39.931239,driver_17,198.78218731666666,158.4065438954982,21,2
order_504,14.425062992744405,118.13977980757991,18.071107330414783,120.08480179450548,2023-07-22 07:40:17,2023-07-22 22:37:51.181447,driver_5,897.5696907833334,453.88115820229626,7,5
order_505,14.57251977435551,121.19847615687574,14.005899063029418,120.83888107962213,2023-07-31 08:08:22,2023-07-31 10:27:09.574182,driver_18,138.79290303333335,73.726995130718,8,0
order_506,12.845705461364062,119.46714731556789,18.042458016548206,119.30506159641368,2023-07-19 18:14:37,2023-07-20 08:58:39.489450,driver_18,884.0414908333333,575.3028336828215,18,2
order_507,12.79609870904342,119.47110406889796,12.2265704786193,118.151107717575,2023-07-29 18:52:29,2023-07-29 23:19:18.707272,driver_4,266.82845453333334,156.69811838242757,18,5
order_508,18.47955367323263,121.9584940642488,13.386402658159302,118.83882500011951,2023-07-24 07:56:44,2023-07-25 06:51:31.878702,driver_17,1374.7979783666667,655.0758082835804,7,0
order_509,18.24220746602552,121.75832887629416,14.568595912135434,120.4384120402983,2023-07-07 12:08:27,2023-07-07 21:04:55.437345,driver_11,536.47395575,430.2774428256981,12,4
order_510,14.192242640389187,119.62357479835426,12.935526763995767,119.49017507456718,2023-07-28 22:31:26,2023-07-29 02:33:41.402089,driver_12,242.25670148333333,139.7849281017836,22,4
order_511,18.266930502716164,119.28661790130978,12.125669695241983,119.01086809526988,2023-07-24 08:42:15,2023-07-24 20:07:43.420617,driver_15,685.47367695,680.1848246701652,8,0
order_512,14.019406093435332,119.63836482441071,16.541252266707215,120.8401299836203,2023-07-31 01:05:18,2023-07-31 11:24:40.292438,driver_16,619.3715406333333,307.4496561498813,1,0
order_513,18.49370153434565,119.4949565180836,13.197419737460388,121.84784935197791,2023-07-24 11:52:35,2023-07-24 22:54:50.554847,driver_9,662.25924745,637.9244941389925,11,0
order_514,15.737077798459437,118.97272696627503,13.29923359211911,121.46039957779712,2023-07-14 11:15:06,2023-07-14 18:46:52.608141,driver_4,451.77680235,380.3176939060357,11,4
order_515,14.84316198062754,120.64548395965024,16.48083879772971,118.67909282438292,2023-07-19 12:06:07,2023-07-19 21:28:03.231861,driver_17,561.9371976833334,277.995600987768,12,2
order_516,18.16356754405187,121.7544470816406,17.212563229980002,119.47994006963953,2023-07-01 12:04:16,2023-07-01 16:49:43.777514,driver_12,285.4629585666667,263.2536025261399,12,5
order_517,17.8043483515033,119.78063252352418,14.913016741305936,120.62910982844456,2023-07-26 10:36:33,2023-07-26 16:01:54.281288,driver_4,325.3546881333333,332.55307880183085,10,2
order_518,14.259436331966908,121.19778102537664,15.4001752098149,118.50006678262088,2023-07-02 09:47:26,2023-07-02 19:07:00.944464,driver_6,559.5824077333333,316.6085105042141,9,6
order_519,17.677917047874267,118.86845724528028,15.07924041103903,118.56828168729687,2023-07-02 05:09:31,2023-07-02 09:16:20.126934,driver_4,246.81878223333334,289.3588417577692,5,6
order_520,13.000493550089704,120.62057435614642,17.765098177342587,120.71623896534118,2023-07-15 08:56:47,2023-07-16 02:48:16.071035,driver_18,1071.48451725,527.3177678791341,8,5
order_521,15.540954975585676,118.7591859282452,12.792308216155352,121.737792996532,2023-07-23 14:41:25,2023-07-23 20:48:23.328491,driver_2,366.9721415166667,442.5597257968266,14,6
order_522,13.24015129979936,121.68906628079247,13.482893013018588,119.15329715466196,2023-07-03 01:28:32,2023-07-03 08:08:54.494549,driver_17,400.37490915,275.99689427715197,1,0
order_523,15.216630270995266,121.13688858397592,12.597704493575348,119.28274968137536,2023-07-12 06:07:03,2023-07-12 11:10:45.593539,driver_9,303.7098923166667,352.2858952642435,6,2
order_524,14.35789823513868,120.47180728273274,13.595950768309226,118.4308155156106,2023-07-27 11:17:47,2023-07-27 17:28:06.446420,driver_1,370.324107,236.0803655974081,11,3
order_525,14.057253302369082,118.94688934271728,18.4790506426225,119.08551748981938,2023-07-08 00:00:36,2023-07-08 09:38:29.489678,driver_15,577.8914946333333,489.5488141786455,0,5
order_526,12.766109410601944,119.6392526734251,12.615000341067908,120.8947616651304,2023-07-24 04:31:28,2023-07-24 09:35:54.036281,driver_8,304.4339380166667,137.39097766878112,4,0
order_527,17.692439222166165,118.01583416335514,14.46428623990798,120.82945435027922,2023-07-10 18:38:12,2023-07-11 06:25:22.592349,driver_6,707.1765391499999,467.12155116693367,18,0
order_528,16.897245590869446,119.23975800365554,17.807431853230433,119.41194957120146,2023-07-16 09:41:08,2023-07-16 11:34:54.538560,driver_10,113.77564266666667,102.38213419909157,9,6
order_529,13.50234494390918,121.9358820367286,12.687459220600074,121.97069866441234,2023-07-09 02:34:00,2023-07-09 04:19:49.609516,driver_10,105.82682526666667,90.23090426476303,2,6
order_530,12.758607469104,119.7590774611622,18.477645462785357,121.87955328102402,2023-07-14 11:44:52,2023-07-15 11:23:17.413943,driver_9,1418.4235657166669,672.4164518348512,11,4
order_531,17.491557860142706,121.57868364761951,14.93993158946484,118.2283727827103,2023-07-23 03:03:04,2023-07-23 12:24:09.598494,driver_15,561.0933082333333,456.0880070381667,3,6
order_532,14.193430124526476,120.26495911516754,13.33762851374718,120.36862897790846,2023-07-01 15:16:06,2023-07-01 17:09:24.882191,driver_6,113.31470318333332,95.34489664032819,15,5
order_533,13.297281510531615,120.70840848323172,16.356322044528184,119.4928219143146,2023-07-11 02:44:28,2023-07-11 12:19:58.911378,driver_13,575.5151896333333,362.87672400927204,2,1
order_534,15.556200231083146,119.27538376790103,17.579453703834023,118.98242623595183,2023-07-28 06:36:41,2023-07-28 12:02:16.027519,driver_12,325.5837919833333,226.07501757785585,6,4
order_535,13.36237274764919,121.00084944613704,12.404966284656435,121.4545657646167,2023-07-27 02:42:23,2023-07-27 04:49:12.332906,driver_13,126.8222151,116.80504619493968,2,3
order_536,18.10788352039019,121.3317869733522,16.21373204293926,120.2111037285267,2023-07-27 12:18:42,2023-07-27 19:50:34.735260,driver_4,451.87892100000005,241.1618180233915,12,3
order_537,15.61191825612238,118.11658963972025,17.454143744955584,120.5180118893178,2023-07-26 03:11:54,2023-07-26 07:58:46.167690,driver_14,286.8694615,327.5146884552647,3,2
order_538,16.275108080902346,120.14995026996516,15.785608412481386,121.5181580969356,2023-07-24 13:55:47,2023-07-24 19:21:57.937560,driver_2,326.1822926666666,156.12053878580113,13,0
order_539,18.153839594644182,119.32211848753704,14.447963389135616,118.61747236559164,2023-07-26 11:07:01,2023-07-26 18:43:22.749599,driver_2,456.36249331666664,416.954297812615,11,2
order_540,12.332080320110142,121.51838446098068,18.20726035246765,121.82861660845992,2023-07-05 12:44:19,2023-07-06 10:02:04.096614,driver_18,1277.7516102333332,650.9540318052337,12,2
order_541,16.840614275888434,119.72651162061015,12.011816208114324,120.40257895678756,2023-07-02 01:45:37,2023-07-02 16:57:04.110097,driver_12,911.4518349499999,539.223853240284,1,6
order_542,18.19543664312109,121.733304853252,14.73368885773942,120.45171761982978,2023-07-07 16:18:26,2023-07-08 05:33:25.004471,driver_1,794.98340785,406.79168564775364,16,4
order_543,16.31546076096089,118.512922895091,18.35672908269167,120.31059704821588,2023-07-02 08:03:25,2023-07-02 14:14:49.478246,driver_4,371.40797076666666,295.87846655218334,8,6
order_544,14.167189662253902,120.25480112595189,17.71723087273388,119.1058455836134,2023-07-04 11:17:35,2023-07-04 17:27:51.433706,driver_17,370.2738951,411.6441448677924,11,1
order_545,15.465418936742088,118.58834549437373,12.320310350280169,120.85615804053178,2023-07-23 04:15:27,2023-07-23 09:38:34.304730,driver_18,323.1217455,425.61242370813375,4,6
order_546,13.814202947961476,119.72903476613666,14.30818211602822,118.6011872833552,2023-07-29 07:26:13,2023-07-29 09:51:01.606697,driver_15,144.81011161666666,133.5119522809705,7,5
order_547,15.952641986842057,121.84862993492447,13.997943170558775,118.75997353032707,2023-07-25 01:50:35,2023-07-25 13:42:39.158351,driver_12,712.06930585,396.4057065101837,1,1
order_548,13.157880967230112,119.18847887721525,16.529350454156894,121.7312535813602,2023-07-13 04:12:41,2023-07-13 12:18:58.514228,driver_9,486.2919038,462.6370612046917,4,3
order_549,16.735385201435992,119.25136753167126,15.34648707107934,120.11700162658688,2023-07-24 20:29:02,2023-07-25 00:26:12.730504,driver_14,237.17884173333331,179.45029549745172,20,0
order_550,14.430453004618771,121.77380210700312,15.634760863922963,121.773991624352,2023-07-11 03:56:01,2023-07-11 08:39:32.497765,driver_19,283.52496275,133.25552003287385,3,1
order_551,16.62809303013381,118.0214238830412,12.388812558734474,119.4403353833482,2023-07-23 23:56:20,2023-07-24 07:25:57.204983,driver_14,449.62008305,493.3464282884795,23,6
order_552,15.467415418898073,120.81027965250055,13.20406794874172,120.3902064249663,2023-07-02 09:30:15,2023-07-02 16:57:56.876942,driver_9,447.6979490333333,254.48885897676703,9,6
order_553,13.818625888567627,120.419821590802,18.34231129738284,120.97705368399096,2023-07-25 14:23:20,2023-07-26 01:17:51.433233,driver_7,654.5238872166667,504.12651691072267,14,1
order_554,18.465538429531247,120.1806906720787,14.78835530625977,118.46749303715654,2023-07-11 18:43:14,2023-07-12 08:36:27.026446,driver_10,833.2171074333334,446.0886297401614,18,1
order_555,15.531031802880634,120.11796991307097,14.261192213694882,120.97335503373408,2023-07-27 19:54:39,2023-07-27 23:41:11.421475,driver_3,226.54035791666666,167.96666374952727,19,3
order_556,17.163330841429456,121.53833698117828,12.716585449091776,118.38128266358346,2023-07-31 19:53:06,2023-08-01 10:18:13.796306,driver_5,865.1299384333332,597.805389971982,19,0
order_557,16.61789287262392,121.33527185892584,12.748198985141151,120.27476410128538,2023-07-29 06:57:13,2023-07-29 18:14:18.318020,driver_2,677.0886336666666,443.1337842655955,6,5
order_558,13.43629522508715,118.09386393848446,12.704514812547568,118.64295226774112,2023-07-18 02:44:31,2023-07-18 04:39:02.953193,driver_2,114.53255321666667,100.50071882561352,2,1
order_559,12.91762326100822,119.46408430609252,14.476539621245816,119.37049372076063,2023-07-26 09:36:08,2023-07-26 11:59:12.439384,driver_10,143.07398973333332,172.77010045080175,9,2
order_560,12.006361385194342,121.07746682420158,18.452680086931416,121.2774636969744,2023-07-17 14:56:53,2023-07-18 00:54:26.570443,driver_7,597.5595073833333,713.6208712848967,14,0
order_561,13.604274601852136,118.87215481764854,14.041312534104666,118.1408254211744,2023-07-22 17:48:54,2023-07-22 19:21:11.854844,driver_11,92.29758073333333,92.68118913280368,17,5
order_562,12.449544736048486,119.007804674589,13.547684970394757,121.19613816301884,2023-07-31 01:16:30,2023-07-31 09:33:25.650513,driver_11,496.92750855,266.6771935221734,1,0
order_563,18.35423289419509,121.98443832922564,18.45248837603662,120.64399494442418,2023-07-11 19:15:19,2023-07-11 21:34:25.279959,driver_13,139.10466598333332,142.0499584198351,19,1
order_564,14.101490681770192,121.64990049776964,15.712930528352924,119.51439203018523,2023-07-27 23:58:20,2023-07-28 05:41:27.689269,driver_7,343.12815448333333,290.8317248195893,23,3
order_565,15.690338340231197,118.84959584162516,13.542964416601253,121.0561630908845,2023-07-16 10:52:48,2023-07-16 19:57:32.346623,driver_9,544.7391103833334,336.09758632121293,10,6
order_566,12.96267256027085,119.52207931373547,17.80007746298377,121.69238033083636,2023-07-17 23:05:15,2023-07-18 07:57:19.391174,driver_2,532.0731862333333,583.7515218650619,23,0
order_567,16.150212665589923,121.74901139798104,18.036287205660848,120.0034103390087,2023-07-20 08:34:31,2023-07-20 12:46:59.045904,driver_1,252.46743173333334,279.4330562181691,8,3
order_568,17.26480970812013,120.85341746528084,16.94196014672299,120.55656311259418,2023-07-05 23:47:06,2023-07-06 01:14:38.485969,driver_1,87.54143281666667,47.6944860749038,23,2
order_569,13.780225157527155,120.05480449594788,12.029799152355489,119.38463366861916,2023-07-26 01:01:32,2023-07-26 06:13:49.169422,driver_16,312.2861570333333,206.85578988904942,1,2
order_570,15.047303975193014,121.68539058181356,13.051636348291533,121.37528237150478,2023-07-11 07:57:46,2023-07-11 13:09:42.410637,driver_3,311.94017728333336,223.32617200581873,7,1
order_571,13.744817247339816,121.93680954914934,17.960195542790625,121.07700105539143,2023-07-06 00:25:33,2023-07-06 06:54:41.185318,driver_17,389.13642196666666,475.46328431376264,0,3
order_572,14.073509692443103,121.76445546176396,17.048445330560742,120.66142736878793,2023-07-01 17:05:58,2023-07-02 04:29:19.412926,driver_2,683.3568821,349.80109457946185,17,5
order_573,14.546904536146137,118.54714763483716,13.247013833374416,119.76571754625128,2023-07-17 20:30:58,2023-07-18 00:05:10.078390,driver_11,214.20130650000002,195.0101777154727,20,0
order_574,16.222259532341553,120.10846365086137,13.79408581327318,118.35352880698323,2023-07-11 18:15:08,2023-07-12 06:32:53.102115,driver_5,737.7517019166667,328.3308303212852,18,1
order_575,13.95551558380559,119.61427182021602,17.256916300128744,118.03865268966086,2023-07-06 06:56:23,2023-07-06 21:13:06.019893,driver_19,856.7169982166666,402.48929248796054,6,3
order_576,14.332267767368794,118.81512372708532,18.056070875109125,121.35884218573416,2023-07-23 19:36:54,2023-07-24 13:44:31.044584,driver_3,1087.6174097333335,493.72140430583994,19,6
order_577,16.550563638199876,120.66814420199935,12.681065372784962,120.793917403232,2023-07-12 09:32:30,2023-07-12 17:47:47.880531,driver_16,495.29800885,428.3564072745771,9,2
order_578,17.016058096968102,119.17461400120304,13.97670467909979,119.47095148353786,2023-07-04 18:31:59,2023-07-05 04:25:02.906177,driver_3,593.06510295,337.8153328451718,18,1
order_579,16.637920010040926,119.03380209046573,12.39408487521194,121.5327287803129,2023-07-15 05:52:44,2023-07-16 00:00:20.717204,driver_9,1087.6119534,541.2910288390451,5,5
order_580,14.907472299619911,120.309479180146,17.08074969940011,120.05408490002128,2023-07-17 10:45:10,2023-07-17 18:01:54.192797,driver_14,436.73654661666666,242.04061207933196,10,0
order_581,18.48079142153811,120.771896772795,18.08271339774074,119.31077234449911,2023-07-15 07:30:38,2023-07-15 10:14:04.499933,driver_5,163.44166554999998,160.65211622527102,7,5
order_582,12.915934497537618,121.26179803803088,12.27105330623667,119.44103237441249,2023-07-03 02:36:41,2023-07-03 06:40:16.032086,driver_10,243.5838681,210.31014289518941,2,0
order_583,18.16880354938175,118.88372618068802,17.579764490481047,118.95107452673184,2023-07-06 14:00:05,2023-07-06 15:15:18.506049,driver_14,75.22510081666665,65.58378154363963,14,3
order_584,17.218974814795164,118.49359167199506,15.958069095946971,120.6523602077086,2023-07-16 04:21:52,2023-07-16 13:22:55.554873,driver_19,541.0592478833333,269.33215581042526,4,6
order_585,12.133281195105331,119.31527818391233,18.33488930605976,121.42510810560847,2023-07-22 18:24:03,2023-07-23 11:32:30.425507,driver_12,1028.4570917833332,722.6430469594873,18,5
order_586,17.436304310370762,121.06190812692678,13.26777408725357,121.1283214541591,2023-07-06 00:02:49,2023-07-06 08:16:08.326401,driver_9,493.3221066833333,461.3136710046114,0,3
order_587,17.996983681689017,118.07888481459834,13.48572288479935,118.59701482634584,2023-07-31 00:17:23,2023-07-31 18:48:31.884532,driver_9,1111.1480755333332,502.2774084064521,0,0
order_588,16.70749013100942,120.08027999945335,12.672864769848225,118.5815727988346,2023-07-13 23:08:02,2023-07-14 11:29:35.324837,driver_1,741.55541395,474.68848726636213,23,3
order_589,14.222884279325374,120.11714928111276,13.608744548916064,118.45317320867817,2023-07-21 09:22:00,2023-07-21 12:00:43.413144,driver_8,158.7235524,192.23849396230483,9,4
order_590,14.316067877219362,120.4285981464028,13.489792631513328,121.46765178282728,2023-07-09 09:36:10,2023-07-09 11:45:11.191923,driver_20,129.01986538333333,144.80414732931425,9,6
order_591,13.407357075313165,119.93771887707422,12.930676131246784,120.66791132759543,2023-07-25 16:18:42,2023-07-25 18:29:21.093402,driver_3,130.65155670000001,95.11827554611915,16,1
order_592,12.675121455734605,120.26801401223544,14.737368837496089,118.00289390891308,2023-07-30 07:43:40,2023-07-30 12:17:15.891961,driver_10,273.59819935,334.7875859958192,7,6
order_593,12.423827065156402,118.89470913413416,15.748332243824006,119.50775703575638,2023-07-03 02:03:41,2023-07-03 13:01:01.919300,driver_2,657.348655,373.73318105167743,2,0
order_594,14.8418065941373,121.69991528558346,15.986187026777769,118.54904779069234,2023-07-24 01:33:37,2023-07-24 13:27:39.944634,driver_19,714.0490772333334,361.1351779166116,1,0
order_595,17.87450797206097,118.05463410280116,12.2960553729801,120.92224237702916,2023-07-10 11:21:31,2023-07-10 23:32:36.364853,driver_14,731.0894142166667,689.8963707151678,11,0
order_596,16.736148043098936,118.48699789927406,17.70843667437218,121.15525992214468,2023-07-28 07:50:28,2023-07-28 16:12:27.758323,driver_11,501.99597205,303.50395673029385,7,4
order_597,16.488056192405708,121.85831632842677,16.477821040069216,120.3434409488089,2023-07-24 04:25:44,2023-07-24 06:44:36.490359,driver_18,138.87483931666665,161.75214673111688,4,0
order_598,14.625283729491038,118.40636418652691,16.513445493477388,118.610653810399,2023-07-04 07:19:37,2023-07-04 13:25:24.999205,driver_12,365.79998675,210.07917921185614,7,1
order_599,17.404960522860605,119.68456024260396,16.99532665800314,118.82665499975371,2023-07-14 23:20:43,2023-07-15 00:53:34.660643,driver_10,92.86101071666667,101.89732418776873,23,4
order_600,16.385472607454084,120.1650436925664,17.181616977926545,119.33677237627204,2023-07-21 07:15:11,2023-07-21 08:50:58.997767,driver_13,95.79996278333333,124.7377207126486,7,4
order_601,13.094626810739763,119.1889457633241,16.763670892367188,119.28926960854064,2023-07-22 08:02:05,2023-07-22 13:37:27.015923,driver_15,335.36693205,406.117034061155,8,5
order_602,12.431776444418931,118.93629759476472,12.299509418531972,118.2850438207751,2023-07-24 18:02:31,2023-07-24 19:54:37.425197,driver_10,112.10708661666666,72.32183929405592,18,0
order_603,15.463286591855766,120.6542110248402,15.043405963240076,121.15148744807593,2023-07-05 23:14:52,2023-07-06 01:15:44.901478,driver_17,120.8816913,70.79627824228828,23,2
order_604,13.99468840777035,120.71666711110508,17.809311479188146,118.7646693841566,2023-07-11 23:05:55,2023-07-12 14:21:30.921010,driver_11,915.5986835,471.01849265271625,23,1
order_605,14.467680011984204,119.0182912881371,14.83319405957844,121.24579712362656,2023-07-26 21:33:07,2023-07-27 04:04:04.695079,driver_4,390.96158465,243.33692499294824,21,2
order_606,14.499029180682935,119.02076690519922,14.578761525092396,119.45448599817804,2023-07-17 08:31:35,2023-07-17 09:25:24.945612,driver_13,53.832426866666665,47.57031645949077,8,0
order_607,13.347907320763555,118.51584916306524,15.212853772373846,120.69823850934314,2023-07-04 07:58:45,2023-07-04 17:56:48.077030,driver_15,598.0512838333333,313.08628703501705,7,1
order_608,17.39593317616111,119.31862880534024,14.819153369795933,121.2048976131239,2023-07-02 23:22:41,2023-07-03 08:55:55.489064,driver_11,573.2414844,349.31033441860853,23,6
order_609,16.690292881542078,119.5568410324356,18.17851711108536,119.357606825399,2023-07-04 04:45:19,2023-07-04 08:28:51.542158,driver_5,223.5423693,166.06217399765066,4,1
order_610,12.772959726066208,121.63320250758989,13.55917355415454,121.44778600041062,2023-07-08 10:44:07,2023-07-08 12:35:02.404572,driver_6,110.92340953333334,89.27283982334362,10,5
order_611,15.63758053366466,121.8970454952148,15.022678434785073,120.84420956761686,2023-07-05 08:05:55,2023-07-05 10:18:08.546113,driver_11,132.22576855,131.95174339800369,8,2
order_612,12.83808965842151,120.64106185837858,14.580809893546638,119.21703858019995,2023-07-16 07:48:46,2023-07-16 13:31:08.820844,driver_8,342.3803474,246.77844767045846,7,6
order_613,16.83947564999239,118.37751209260672,18.47574641264533,119.98922024460538,2023-07-10 14:31:12,2023-07-10 21:10:13.022483,driver_6,399.0170413833333,249.07668790233177,14,0
order_614,12.250468762022102,119.18772032912216,14.27873628128217,118.78931046305549,2023-07-21 16:34:42,2023-07-21 23:00:54.217827,driver_16,386.20363045,228.5084308171037,16,4
order_615,16.711177984698644,120.45222174727292,12.400746055784609,119.55242614399006,2023-07-18 20:20:13,2023-07-19 04:35:22.666001,driver_19,495.1611000166667,486.6801747070677,20,1
order_616,18.4706035609067,119.92553159551072,12.2606165694063,119.06271229664056,2023-07-30 18:58:28,2023-07-31 06:30:00.526949,driver_9,691.5421158166666,693.3638410814654,18,6
order_617,12.738396696846875,118.4388679142607,15.359861507620453,118.78963873192215,2023-07-24 04:18:27,2023-07-24 12:52:13.623175,driver_8,513.7770529166667,292.50221447596465,4,0
order_618,17.511050268421116,118.28099513306606,12.517524120270568,119.34598259803153,2023-07-18 15:36:05,2023-07-18 22:39:29.472778,driver_15,423.4078796333333,564.2676334331977,15,1
order_619,17.105848006193842,118.456789983086,12.06534972745626,118.07967531538016,2023-07-24 06:34:12,2023-07-24 19:48:27.071433,driver_19,794.2511905499999,559.1850308530665,6,0
order_620,16.026041909317133,120.31687717406952,15.481400039962988,118.38359073387116,2023-07-01 13:10:46,2023-07-01 16:17:20.799062,driver_3,186.57998436666668,215.76597506050203,13,5
order_621,16.055030199013373,121.41255064675636,13.635170780515503,118.93426045346078,2023-07-28 16:16:15,2023-07-29 05:19:55.812624,driver_4,783.6802104,377.9195791115134,16,4
order_622,15.802332923948413,118.07463914820322,18.09363001149761,119.35258930003845,2023-07-02 03:23:07,2023-07-02 08:02:16.513710,driver_10,279.1585618333333,287.7952115227258,3,6
order_623,15.693629271782871,120.61465677164506,18.398226803107647,120.6048221475281,2023-07-04 10:04:32,2023-07-04 15:11:03.949579,driver_1,306.5324929833333,299.3194432498331,10,1
order_624,13.414673069913372,121.9523682342823,16.665797578083918,120.51108018949012,2023-07-22 22:00:23,2023-07-23 11:17:23.373119,driver_2,797.00621865,391.6895660898094,22,5
order_625,16.946979275879563,119.87256828913604,18.120863456840176,121.79544737169144,2023-07-29 03:47:36,2023-07-29 07:46:48.184984,driver_1,239.20308306666666,241.99712810111788,3,5
order_626,12.95281156790098,120.7764665721066,14.73337714437337,118.75006667275704,2023-07-20 01:56:25,2023-07-20 06:04:46.181823,driver_9,248.35303038333333,294.60842465852755,1,3
order_627,14.19905406507758,118.15702819437264,17.72453020096424,118.97731486066364,2023-07-22 16:48:31,2023-07-23 00:29:35.665404,driver_20,461.07775673333333,399.8818064079153,16,5
order_628,13.08677519434374,119.1656608022432,16.002556588341108,121.021084086173,2023-07-07 12:38:22,2023-07-07 22:50:39.695175,driver_19,612.2949195833334,379.5486368228784,12,4
order_629,17.65897984048216,120.6379986660092,13.672052322137414,119.33706720399726,2023-07-22 00:16:46,2023-07-22 06:42:32.549768,driver_6,385.77582946666666,462.6873135421051,0,5
order_630,15.072750668753535,120.89576939904428,14.908876722064432,120.18799494585272,2023-07-31 03:42:40,2023-07-31 05:32:43.978482,driver_19,110.06630803333334,78.25439730936627,3,0
order_631,12.913035384470906,119.84206027580444,15.951919335019497,120.06162600342464,2023-07-15 06:20:19,2023-07-15 10:58:30.256421,driver_6,278.1876070166666,337.06508310722245,6,5
order_632,12.160263224264323,119.15196894431551,18.49806833240844,118.12584325700864,2023-07-20 07:34:59,2023-07-20 20:29:39.877150,driver_12,774.6812858333334,709.8897168367245,7,3
order_633,17.76182075583322,121.07643763470811,14.035502027899923,119.62894313403469,2023-07-18 18:33:43,2023-07-19 10:37:14.104037,driver_5,963.5184006166667,440.50805452220305,18,1
order_634,12.436180314465528,121.96832094475336,13.865421768519957,119.04679367799568,2023-07-29 15:04:32,2023-07-29 19:50:08.197152,driver_20,285.6032858666667,354.011870088674,15,5
order_635,15.056052008202409,120.94943019206796,13.905788265579888,121.59818432616042,2023-07-29 22:20:48,2023-07-30 00:46:43.826657,driver_16,145.93044428333332,145.21995670369296,22,5
order_636,12.61602013067528,119.5886062592174,14.40035796617052,120.28058451222668,2023-07-29 20:28:14,2023-07-30 02:03:14.146069,driver_6,335.00243448333333,211.14510555293734,20,5
order_637,15.76959487638672,119.18875394100908,12.956322631103,121.89666581492412,2023-07-08 03:38:29,2023-07-08 09:38:53.055283,driver_19,360.40092138333335,426.82343762835404,3,5
order_638,14.378219266614677,119.91211213913698,15.79034948625316,121.26690616554436,2023-07-16 06:21:17,2023-07-16 11:40:36.002340,driver_8,319.3167056666667,213.60608314755774,6,6
order_639,13.35931767999638,118.53887538406336,15.127194042875756,121.76426479724908,2023-07-29 11:44:07,2023-07-29 18:19:30.824785,driver_2,395.39707975,399.2585267938381,11,5
order_640,13.466450161222832,119.00070200729633,13.986993398571004,118.8999490609002,2023-07-31 09:16:07,2023-07-31 10:14:42.499329,driver_5,58.591655483333334,58.61319632540217,9,0
order_641,14.922937750646064,120.52075391101702,14.486174833833951,118.4228817054206,2023-07-29 20:50:09,2023-07-30 01:36:32.449649,driver_11,286.3908274833333,231.04308280372547,20,5
order_642,16.87435713442081,118.49167575025176,17.38458180996315,120.82292664719007,2023-07-29 18:52:42,2023-07-30 04:16:14.317354,driver_13,563.5386225666666,254.41701462864904,18,5
order_643,17.312392193239837,118.47342338906232,16.50333240532534,118.28303775871828,2023-07-01 09:54:52,2023-07-01 12:29:19.811357,driver_5,154.46352261666667,91.80588703570902,9,5
order_644,17.859212003861362,121.23210124983976,12.529082457159603,118.20109727429173,2023-07-23 16:29:59,2023-07-24 07:20:41.648475,driver_10,890.7108079166667,673.666323671636,16,6
order_645,14.872283191858228,119.63041960506224,14.454856730667167,121.79525146528482,2023-07-13 08:57:49,2023-07-13 13:55:49.637087,driver_20,298.01061811666665,237.71721245068392,8,3
order_646,17.55286036300103,119.4404697344612,17.42547684186013,118.48704813266102,2023-07-20 03:16:36,2023-07-20 04:41:14.898612,driver_6,84.6483102,102.23541947477159,3,3
order_647,16.146913815957948,118.97158310393816,12.592559367813546,120.71026981912858,2023-07-02 06:45:44,2023-07-02 18:15:39.311397,driver_8,689.9218566166667,435.6741839869693,6,6
order_648,16.619590553981503,119.54820901209074,14.985707415560933,119.57427875244836,2023-07-26 02:02:23,2023-07-26 07:09:03.065072,driver_14,306.6677512,180.82174457940488,2,2
order_649,12.462092606572694,120.81676715353886,16.694371310576667,121.6438298114344,2023-07-17 08:40:12,2023-07-17 20:19:35.103951,driver_13,699.3850658499999,476.68182659777614,8,0
order_650,15.737009443317389,120.41808957910423,14.144853073299402,119.64781079367332,2023-07-08 16:32:45,2023-07-08 22:35:15.711979,driver_2,362.51186631666667,194.68414844552908,16,5
order_651,15.058620693466992,118.51986470733502,14.407249326536045,119.03360019750696,2023-07-25 09:05:01,2023-07-25 10:39:37.287140,driver_11,94.60478566666667,90.85509565153788,9,1
order_652,15.219805807291545,118.87472095757552,15.497562258381745,121.20076443190634,2023-07-26 14:16:51,2023-07-26 22:50:11.750784,driver_8,513.3458464,251.627756582102,14,2
order_653,18.41070538160335,119.75397700988236,18.31414556845193,120.31633609212464,2023-07-07 12:12:07,2023-07-07 13:30:12.975688,driver_10,78.0995948,60.387057099244885,12,4
order_654,17.05392978497395,119.549916956113,12.2936620937753,118.1947255298344,2023-07-25 09:40:48,2023-07-26 00:08:04.852254,driver_6,867.2808709,546.5444282565043,9,1
order_655,15.981075606568282,120.50850393548065,16.61656355913444,120.23289039181766,2023-07-19 15:06:20,2023-07-19 17:15:47.095065,driver_5,129.45158441666666,76.24392628656801,15,2
